Identifier,rr,nt1,ft1,nt2,ft2,na1,fa1
Responsive,0.951554491,408.4279778,363.4437133,2906.075188,2557.17345,67.44021845,72.6905016
Responsive,0.911129182,430.6292764,366.5553286,2799.991495,2529.319849,71.05259469,71.9811883
Responsive,0.408535858,457.0718857,384.103897,2450.498782,2449.325342,69.28594829,76.60922049
Responsive,0.512355181,497.3999297,353.4451316,2756.288924,2562.625396,68.91969425,66.74389087
Responsive,0.482895599,555.5602979,329.3913188,2824.176624,2646.851037,73.81563856,66.48800495
Responsive,0.90837066,450.9787411,373.7310705,2790.115621,2535.977683,69.3554478,62.05660313
Responsive,1.31461923,458.3881286,377.4193721,2755.859984,2597.953864,70.50717584,67.71407362
Responsive,1.477117101,485.0088056,336.7618595,2834.896292,2376.875018,76.01204802,66.15032934
Responsive,0.946324138,435.9030611,354.2660911,2905.785915,2716.164056,70.15823055,57.10163012
Responsive,1.010641627,594.3473365,365.2619841,2738.1944,2414.554991,63.70223546,65.84746196
Responsive,0.795719942,476.4556322,349.766074,2654.483043,2474.630236,72.7631647,72.4545137
Responsive,0.922519666,524.0223876,366.98948,2468.282456,2595.42532,68.95321207,67.54465231
Responsive,1.392656672,443.3154948,425.7867545,2562.551593,2517.479291,72.8151736,76.21358828
Responsive,0.894029738,455.9253584,337.0707301,2510.719922,2582.410724,68.93981766,68.68086383
Responsive,0.826799584,384.1156091,361.7762568,2664.862951,2528.545306,70.19887755,76.32750701
Responsive,1.28233396,470.9075641,384.5911454,2774.170059,2727.522573,66.67504697,67.9434731
Responsive,0.982383581,456.6740067,375.5963109,2882.843786,2542.302109,69.65909324,60.41579183
Responsive,0.924437262,515.318762,378.3771026,2819.633774,2669.69061,71.78232593,66.14188264
Responsive,0.301547397,499.6792162,398.8650991,2687.999983,2453.627827,69.7586016,68.53311889
Responsive,0.474294136,537.6713337,314.2907403,2862.226044,2537.470641,70.33484737,67.26974828
Responsive,1.192432687,607.6721702,327.0265569,2746.839933,2526.81024,72.9781842,72.60951625
Responsive,1.247099692,517.0397599,348.3652075,2793.551862,2355.488354,68.19543196,71.16523536
Responsive,1.495050213,446.8155123,392.8746781,2617.806162,2512.34545,69.34136815,72.3179896
Responsive,0.78305755,506.9212963,381.5266545,3010.853096,2487.429931,70.40068797,73.53409933
Responsive,1.148109468,536.3918344,334.0032787,2743.003405,2669.218935,67.69180341,67.0075332
Responsive,1.203244428,491.8771787,348.2404204,2731.941037,2437.738746,71.6121739,68.95458502
Responsive,1.180253776,580.3081261,325.1335011,2643.559154,2458.872187,64.56449619,71.5080203
Responsive,0.749565698,484.9895238,409.602943,2796.518538,2425.766928,69.28750428,71.97403943
Responsive,0.97693698,428.825959,399.5505191,2896.105876,2681.129567,73.0629153,66.70971901
Responsive,1.875621357,477.1611538,360.7442686,2676.978868,2497.039777,68.07900079,65.0803289
Responsive,1.408651358,486.7835058,354.9472651,2543.554771,2499.85885,69.46999566,66.04240777
Responsive,0.58562754,534.2228308,359.0019826,2583.348391,2510.229887,71.78503745,68.59501586
Responsive,1.002770759,460.8554088,354.3707422,2685.733366,2599.165707,71.33267864,64.48535603
Responsive,1.38296311,558.3694781,367.2174555,2878.258215,2648.973144,66.82964671,62.51555562
Responsive,1.499419898,496.1941813,362.8364417,2693.452163,2391.259925,68.08205788,67.75684663
Responsive,0.868079628,575.7423293,355.7748333,2838.985252,2520.3785,66.41206363,65.23701022
Responsive,1.318086393,521.8529186,454.1991335,2477.960504,2572.729206,70.84131314,65.51198133
Responsive,1.263572614,504.4021237,379.7531266,2765.881967,2281.800241,68.26815553,76.08973356
Responsive,1.033774051,476.2941191,336.8624124,2573.485394,2555.195739,65.89744425,73.31590421
Responsive,0.901541409,547.6319942,344.8629192,2587.653038,2679.36255,69.27881568,70.69540076
Responsive,1.599747077,476.7203545,392.3458591,2792.655559,2406.605482,74.92450635,72.1641851
Responsive,1.237115272,527.3102074,331.471474,2861.881292,2424.907389,69.29101415,70.25649664
Responsive,1.240901102,471.2065654,312.2018715,2950.082793,2556.324989,71.57348454,68.75735257
Responsive,1.334937949,514.8537974,360.2209074,3033.613659,2557.441117,70.01669117,61.89520393
Responsive,0.654101192,431.9554301,377.3048984,2579.586548,2556.050895,68.71180125,73.49322598
Responsive,1.215725742,457.692955,349.2265093,2798.279487,2618.520605,66.14442985,71.29171541
Responsive,1.021384913,497.6535396,371.4291966,2620.492793,2603.906602,68.75964709,69.12733014
Responsive,0.674677784,503.6322388,383.6984005,2895.075921,2633.80727,69.87288371,70.43718774
Responsive,0.597820221,504.1986846,365.3101913,2921.344246,2597.015412,67.74781837,74.62000674
Responsive,1.147767114,450.595477,401.0728376,2838.758125,2541.507327,66.6780367,72.34817676
Responsive,0.978229382,465.7888645,358.4017424,2751.525981,2249.845235,72.7143618,75.74505303
Responsive,0.992491351,520.1364748,356.0151088,2832.476377,2558.068763,65.98643952,73.62738059
Responsive,1.209198426,573.4492158,366.3761215,2737.871556,2766.353797,67.62422052,66.51949456
Responsive,1.081928031,496.7843244,416.6638787,2727.519029,2639.534824,70.15671817,69.64625381
Responsive,1.340506675,547.5962238,315.1737008,2824.852416,2728.021814,70.09986045,65.76309538
Responsive,1.51353995,474.8689411,360.2469197,2824.533818,2623.35618,70.87330708,71.25051705
Responsive,1.273162665,490.7334833,370.3941128,2716.628454,2338.92572,66.67066306,70.07891833
Responsive,1.086016342,512.1873702,358.7623797,2873.57255,2736.751144,69.76243347,68.83612227
Responsive,0.928966119,491.3685956,371.5414033,2965.336177,2592.517626,68.3678809,72.0757387
Responsive,0.36829279,508.8302375,317.542983,2954.122425,2463.68541,69.13675678,73.02298651
Responsive,1.198585266,456.5451526,338.685004,2841.578248,2376.980626,71.63032346,66.84887052
Responsive,1.067520606,468.3804988,376.9661736,2609.140711,2420.170764,69.92101431,74.35499665
Responsive,0.974491659,344.7887055,364.2350101,2516.34545,2530.970916,69.75685483,62.90707833
Responsive,1.396995903,530.1160088,338.9375007,2637.036751,2629.408213,67.32005203,69.57517399
Responsive,1.020544329,566.809466,364.1319701,2762.744189,2698.176248,71.2560763,68.49588021
Responsive,0.146828166,585.7812116,393.5516611,2840.332584,2754.533462,69.38106906,72.36995733
Responsive,1.295052815,560.771803,361.6035245,2758.821571,2593.226818,68.5735581,77.84518901
Responsive,1.281184917,386.2084647,356.3077665,2637.542834,2432.337456,73.39572024,67.80169687
Responsive,0.919744559,382.7535821,397.6560697,2849.915884,2561.634438,68.68476117,74.27043571
Responsive,0.852821431,453.2227332,307.6712226,2698.77107,2465.572645,65.56223863,61.46575963
Responsive,0.939714313,482.2498599,371.3912555,2780.287152,2468.166172,71.03233841,72.22853312
Responsive,0.260353869,556.0831853,392.3263342,2681.364178,2566.779284,73.59425496,76.58699998
Responsive,1.194726049,498.3639767,332.5556571,2665.5861,2607.307128,73.66459835,64.54601913
Responsive,0.168501524,472.2130663,364.6756366,2676.769154,2672.074633,71.03195088,70.98042242
Responsive,1.273393109,445.8731862,378.9630468,2732.673151,2592.633242,70.48546677,64.29543397
Responsive,1.439147863,510.8940045,285.9946704,2991.263107,2423.781861,65.38502313,67.64647562
Responsive,0.931136218,479.9962777,377.840997,2642.695655,2661.1901,74.25713458,57.60306573
Responsive,0.883626202,476.8914463,348.4896065,2648.579491,2462.567547,65.87777678,66.96088891
Responsive,-0.286857621,469.0667752,381.0417335,2688.892579,2485.335361,75.20936953,66.0399561
Responsive,0.286129735,482.1312172,429.280556,2770.864924,2464.979178,69.91342557,76.57473912
Responsive,1.170577446,519.5065791,385.3595966,2532.614809,2601.669776,68.63024972,73.18619167
Responsive,0.979254017,444.4586209,415.4453936,2702.482566,2655.258607,68.09276573,66.31748985
Responsive,0.949160594,470.3846547,409.9116541,2601.044317,2782.433876,69.17743494,64.34408866
Responsive,1.672891255,503.9616467,402.2648742,2689.022962,2521.495229,73.52527077,72.19474246
Responsive,0.925958733,454.774976,335.4782473,2704.033768,2628.604748,71.40660592,71.49825766
Responsive,1.008588444,530.1232082,341.9104468,2865.539156,2568.179694,68.32241649,81.2023392
Responsive,0.792375414,529.3017036,405.684673,2818.853898,2509.882519,64.35807219,70.72526288
Responsive,0.366853388,528.670919,363.9645513,2812.911401,2394.51454,72.03896055,70.28540414
Responsive,0.695991845,495.059032,425.636055,2569.450524,2545.254746,71.38492009,60.30299822
Responsive,0.786975787,464.0654976,384.2223619,2809.202039,2671.278963,66.37048641,67.65917465
Responsive,1.016999859,358.1846308,403.2624391,2900.055143,2524.899205,74.70181084,66.56838788
Responsive,0.792439002,459.932974,346.4537903,2811.288154,2468.298896,68.55947191,73.87142892
Responsive,0.99166223,475.7410444,367.5307656,2762.837666,2539.898879,69.16997492,65.11961149
Responsive,0.665731412,408.1261374,433.0222253,2733.131215,2422.771501,71.15764229,67.93033411
Responsive,1.497920136,495.247378,399.4342422,2741.754092,2529.91697,71.66151305,64.69364809
Responsive,0.716535107,529.3063709,382.913031,2707.721468,2547.273636,71.50703591,70.91852236
Responsive,-0.025034892,451.1668141,443.4630962,2833.27681,2598.58722,72.81867128,70.07198231
Responsive,1.688184311,436.0784129,335.4660754,2706.28019,2631.947917,68.5863682,70.34235236
Responsive,0.893357396,431.329801,437.6660241,2695.203862,2414.102123,67.27678604,72.38859587
Responsive,1.134689194,519.3291096,476.238805,2619.794194,2402.794637,65.74475711,70.7696837
Responsive,1.276386609,519.8470541,475.2550936,2642.551234,2507.278957,66.29001905,71.0388854
Responsive,0.815738938,504.6165678,352.3189198,3016.543687,2713.9421,67.27430588,73.08096134
Responsive,0.788554814,510.1526469,418.2748634,2617.885194,2555.480767,64.94619351,74.776846
Responsive,0.429453349,476.4938709,384.2124444,2558.673208,2503.350627,71.13770582,66.31623837
Responsive,0.621120069,554.0034775,401.3766152,2484.126346,2586.394824,72.4808442,61.60045647
Responsive,1.121310495,526.1260023,278.1936312,2642.369187,2770.661411,73.03955844,69.33711611
Responsive,0.989035796,491.8996949,397.4569197,3041.729869,2620.63138,66.50140971,72.89639835
Responsive,1.131823144,510.1772869,391.5392173,2949.315864,2549.657245,69.04448084,70.1762362
Responsive,0.348016799,408.8007297,340.8827639,2551.068903,2576.337543,73.6185907,70.7063805
Responsive,1.879685641,562.516959,427.6377384,2776.754054,2478.729703,67.62110063,73.92630634
Responsive,1.104191924,422.0155195,363.8971371,2782.897417,2576.149559,69.10889048,62.55190267
Responsive,1.270679436,443.4285511,392.4794409,2732.633461,2494.067759,68.92564717,63.08996493
Responsive,0.317673531,439.0471793,323.3971689,2937.822165,2476.144359,70.80797836,70.57352746
Responsive,1.420054512,389.0625252,414.9847694,2723.528338,2625.229772,69.07897981,69.3698071
Responsive,1.053693948,487.740621,366.9280905,2511.388278,2763.394095,62.64051151,69.09228193
Responsive,1.431297692,515.6942257,355.6405695,2912.152852,2639.58351,66.81751198,63.13870269
Responsive,1.28606843,457.6866112,368.3756179,2839.218058,2478.190431,67.34169868,63.33733578
Responsive,0.841799034,485.162726,381.9803904,2695.611969,2486.719608,71.87473592,64.37459547
Responsive,0.260774276,485.0647203,326.4557373,2749.997582,2689.44741,67.4439663,72.65418378
Responsive,0.675042287,448.7215102,368.3868592,2602.848484,2523.063642,70.30352841,66.6572476
Responsive,0.629135064,489.103576,370.4868389,2747.256714,2686.134546,69.86977027,71.86492222
Responsive,1.117111582,467.1003355,405.7433965,2610.822495,2550.310405,71.97273952,65.71060488
Responsive,0.53209101,526.9553225,373.1052861,2675.300409,2689.284956,72.8686116,73.42349835
Responsive,0.635936951,428.2021311,456.603547,2785.080613,2737.968462,66.15420461,73.4337772
Responsive,1.190884113,442.333953,362.1019149,2653.232278,2755.642246,62.84409574,70.63488839
Responsive,1.163857353,565.5686279,397.65057,2669.524408,2560.427709,65.49714259,69.6888689
Responsive,1.206181321,452.2398658,319.2018,2851.179489,2455.185885,71.79195115,70.21259577
Responsive,1.127587943,485.14203,375.3807478,2811.065575,2499.703457,67.74251659,67.18594817
Responsive,0.189479212,438.5164018,380.3704276,2925.201346,2509.872951,69.53157782,65.23311245
Responsive,0.691894241,495.6628544,399.7821283,2392.35236,2477.581085,75.09466896,71.78701082
Responsive,0.092638886,529.8607367,413.1415439,2655.400088,2602.03823,67.97867364,71.69890605
Responsive,1.064171571,565.5255372,384.3857859,2730.609,2448.289564,70.56596703,64.84568075
Responsive,1.097443481,511.5491713,375.6835308,2638.722175,2504.914358,64.32141117,71.13813228
Responsive,0.828949433,471.6063597,386.4222479,2630.089218,2462.803274,67.61493602,70.82023975
Responsive,0.982301829,450.6995396,417.7460463,2782.606141,2720.880534,62.31157128,68.10459931
Responsive,0.72783861,586.7462191,394.9198573,2503.2932,2480.564676,71.71896014,64.7581695
Responsive,1.214850697,522.9743991,384.4328889,2586.386872,2467.472465,66.87532541,62.35199082
Responsive,1.076767145,476.305593,399.2591162,2739.288022,2475.8709,66.38213467,63.31291113
Responsive,1.121236603,573.2218933,419.9149439,2864.309142,2430.669645,67.21994359,75.00796864
Responsive,0.450811965,483.2786582,340.8210473,2915.919615,2679.578369,72.29166353,71.64385229
Responsive,0.681234842,547.3859854,334.1092637,2543.738984,2428.427925,64.58785397,71.51560295
Responsive,0.696761623,469.4060384,423.033363,2726.145512,2658.378219,70.77628123,69.84602665
Responsive,0.626259005,371.7835396,362.6136492,2512.489501,2539.645149,64.72306,71.7578623
Responsive,0.720809911,428.7183399,405.0751172,2806.351095,2477.303145,69.92512813,70.27450145
Responsive,1.005774894,519.0722874,347.0030746,2943.534755,2690.443197,67.89684902,67.23315214
Responsive,0.474712243,471.3018477,342.9714355,2713.646515,2451.097416,70.96360323,71.49208295
Responsive,0.231908846,544.2136108,347.8400327,2830.495326,2595.78433,64.12635112,64.55602534
Responsive,1.539087172,537.0797032,320.9319619,2961.379096,2534.583356,70.85846122,68.39681951
Responsive,0.701866728,465.0610535,342.4463305,2843.318665,2643.157405,69.08058792,66.08883067
Responsive,0.317816488,452.4942263,374.4075844,2695.841425,2553.764135,67.00118208,69.05224295
Responsive,1.577419406,536.7117117,375.2190952,2571.805643,2545.739799,65.11097051,59.49326958
Responsive,1.817060349,465.100744,344.4181222,2758.694065,2710.439427,69.91703147,63.78390594
Responsive,0.28627215,468.8291257,345.9218085,2734.283742,2654.360878,72.57815043,67.54157362
Responsive,1.492283116,524.5303256,386.9384962,2666.771739,2513.869509,68.7211923,59.85602897
Responsive,1.213848461,427.0274722,403.1251096,2787.140721,2532.025245,66.35897293,67.61539151
Responsive,0.479478269,420.4210172,306.5367618,3051.347674,2423.389508,67.92911714,65.79838332
Responsive,0.291090847,512.2197544,377.2372146,2827.393039,2429.854025,71.63512219,69.24638733
Responsive,0.971960633,516.7761557,391.0098912,2807.060187,2541.37206,74.45005229,65.77633213
Responsive,0.567040601,514.9627564,387.9174109,2565.161467,2498.002977,70.66333206,67.87286739
Responsive,1.181189659,453.8777098,320.9988858,2392.977837,2624.834325,71.40962895,67.91098979
Responsive,1.191558161,499.6536736,394.606955,2814.706833,2629.798029,66.57743311,64.30542649
Responsive,0.905679291,542.6741711,348.9829923,2655.194449,2458.428082,63.40338168,70.6152208
Responsive,1.500306952,433.2343001,358.2806966,2849.559169,2531.672031,68.76326832,68.20990858
Responsive,1.193434687,460.4023913,419.8069667,2775.342508,2423.163845,67.40348967,66.81686699
Responsive,1.259577107,500.5809319,389.7116972,2570.646936,2550.718975,71.63915757,70.47756151
Responsive,1.635303335,469.6790713,433.3778438,2631.373935,2453.871744,70.43770427,75.10238863
Responsive,0.849561602,466.7126453,430.8785864,2797.276562,2508.989924,67.18162375,66.96573928
Responsive,0.952305727,508.7649343,351.7828517,2868.988599,2436.741161,70.59533139,71.70201551
Responsive,0.779695201,502.3776815,409.6606582,2657.670384,2530.545271,70.58443581,64.35661083
Responsive,0.593088299,458.7825105,360.7672195,2745.594458,2656.246613,64.77822343,72.99628352
Responsive,0.710416444,573.2739136,373.2551779,2779.177997,2592.193473,63.41975393,76.98475344
Responsive,1.060384843,562.5977881,411.1718171,2896.444355,2529.04212,64.42967682,71.98912818
Responsive,1.35775812,513.8253348,371.7031332,2957.24174,2447.223446,68.41832502,64.97100274
Responsive,0.716170396,434.1867295,389.9866643,2561.590229,2611.121434,77.25054661,64.81140641
Responsive,1.168246171,435.4357616,367.5103236,2894.976957,2672.742752,67.31932469,65.08628264
